,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
4021,12857667,JF432487,2022-10-12T22:44:00.000,038XX N JANSSEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1922,019,44,6,08A,2022,2022-10-24T16:47:03.000,,,,,
4022,12857643,JF432480,2022-10-12T22:45:00.000,068XX N WAYNE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2431,024,49,1,06,2022,2022-10-24T16:47:03.000,,,,,
4023,12864259,JF433227,2022-10-12T22:45:00.000,024XX W CULLOM AVE,0810,THEFT,OVER $500,STREET,False,False,1911,019,47,5,06,2022,2022-10-24T16:47:03.000,,,,,
4024,12858550,JF432467,2022-10-12T22:50:00.000,049XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1533,015,28,25,14,2022,2022-10-24T16:47:03.000,,,,,
4025,12857596,JF432517,2022-10-12T22:50:00.000,035XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,False,False,1133,011,24,29,14,2022,2022-10-24T16:47:03.000,,,,,
4026,12857598,JF432466,2022-10-12T22:51:00.000,025XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1125,011,27,28,08B,2022,2022-10-24T16:47:03.000,,,,,
4027,12857787,JF432759,2022-10-12T23:00:00.000,017XX W 21ST PL,0820,THEFT,$500 AND UNDER,STREET,False,False,1234,012,25,31,06,2022,2022-10-24T16:47:03.000,,,,,
4028,12858983,JF434281,2022-10-12T23:00:00.000,002XX E 57TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0231,002,20,40,07,2022,2022-10-24T16:47:03.000,,,,,
4029,12857687,JF432482,2022-10-12T23:00:00.000,023XX W TAYLOR ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1225,012,28,28,26,2022,2022-10-24T16:47:03.000,,,,,
4030,12868666,JF445908,2022-10-12T23:00:00.000,019XX N AUSTIN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,STREET,False,False,2513,025,29,25,11,2022,2022-10-24T16:55:39.000,,,,,
4031,12858288,JF433249,2022-10-12T23:00:00.000,043XX W 56TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0813,008,13,62,14,2022,2022-10-24T16:47:03.000,,,,,
4032,12857644,JF432504,2022-10-12T23:00:00.000,014XX W 49TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0933,009,20,61,07,2022,2022-10-24T16:47:03.000,,,,,
4033,12857582,JF432490,2022-10-12T23:07:00.000,099XX S PARNELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2232,022,9,73,15,2022,2022-10-24T16:47:03.000,,,,,
4034,12857568,JF432471,2022-10-12T23:10:00.000,0000X E 105TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0512,005,9,49,15,2022,2022-10-24T16:47:03.000,,,,,
4035,12857642,JF432503,2022-10-12T23:11:00.000,034XX N KOLMAR AVE,1020,ARSON,BY FIRE,STREET,False,False,1731,017,30,16,09,2022,2022-10-24T16:47:03.000,,,,,
4036,12857569,JF432497,2022-10-12T23:14:00.000,055XX W WEST END AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1523,015,37,25,07,2022,2022-10-24T16:47:03.000,,,,,
4037,12857730,JF432632,2022-10-12T23:15:00.000,015XX W 71ST ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0734,007,17,67,07,2022,2022-10-24T16:47:03.000,,,,,
4038,12857620,JF432477,2022-10-12T23:15:00.000,061XX S WASHTENAW AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,False,False,0825,008,16,66,03,2022,2022-10-24T16:47:03.000,,,,,
4039,12857652,JF432483,2022-10-12T23:18:00.000,009XX W 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0621,006,17,71,08B,2022,2022-10-24T16:47:03.000,,,,,
4040,12857647,JF432478,2022-10-12T23:25:00.000,046XX N CENTRAL PARK AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1723,017,35,14,04B,2022,2022-10-24T16:47:03.000,,,,,
4041,12857870,JF432612,2022-10-12T23:30:00.000,080XX S COLFAX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0422,004,7,46,07,2022,2022-10-24T16:47:03.000,,,,,
4042,12858680,JF433004,2022-10-12T23:30:00.000,032XX N PANAMA AVE,0810,THEFT,OVER $500,STREET,False,False,1631,016,38,17,06,2022,2022-10-24T16:47:03.000,,,,,
4043,12858257,JF433334,2022-10-12T23:30:00.000,042XX W CRYSTAL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,2534,025,37,23,05,2022,2022-10-24T16:47:03.000,,,,,
4044,12857640,JF432485,2022-10-12T23:30:00.000,029XX S DEARBORN ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,0133,001,3,35,08B,2022,2022-10-24T16:47:03.000,,,,,
4045,12858415,JF433406,2022-10-12T23:30:00.000,021XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1223,012,27,28,14,2022,2022-10-24T16:47:03.000,,,,,
4046,12857593,JF432520,2022-10-12T23:33:00.000,096XX S GREEN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2223,022,21,73,26,2022,2022-10-24T16:47:03.000,,,,,
4047,12857619,JF432519,2022-10-12T23:36:00.000,064XX S PULASKI RD,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,0813,008,13,65,18,2022,2022-10-24T16:47:03.000,,,,,
4048,12857590,JF432481,2022-10-12T23:42:00.000,006XX N ALBANY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1221,012,27,23,07,2022,2022-10-24T16:47:03.000,,,,,
4049,12858134,JF432942,2022-10-12T23:50:00.000,074XX S COTTAGE GROVE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,0323,003,8,69,02,2022,2022-10-24T16:47:03.000,,,,,
4050,12857636,JF432508,2022-10-12T23:57:00.000,070XX S YALE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,0731,007,6,69,15,2022,2022-10-24T16:47:03.000,,,,,
